Date,AssetCode,AssetName,Market,Source,Open,High,Low,Close,Volume,Value
2026-01-08,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,384.55999755859375,384.739990234375,375.8599853515625,378.9800109863281,5724000,
2026-01-08,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,324.19000244140625,324.19000244140625,316.3999938964844,319.5799865722656,5408300,
2026-01-08,^GSPC,S&P 500,US_INDEX,yfinance,6914.10986328125,6931.27978515625,6899.330078125,6921.4599609375,5333200000,
2026-01-08,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23548.880859375,23558.169921875,23353.4609375,23480.01953125,7723140000,
2026-01-09,000660,SK Hynix,KR_STOCK,FinanceDataReader,744000.0,756000.0,727000.0,744000.0,4343703,
2026-01-09,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,136000.0,140700.0,135200.0,139000.0,29520566,
2026-01-09,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,181900.0,182400.0,173500.0,176300.0,2622280,
2026-01-09,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,944.74,948.06,935.54,947.92,924588719,
2026-01-09,KRW=X,USD/KRW,FX,yfinance,1451.050048828125,1461.4000244140625,1450.6800537109375,1450.0799560546875,0,
2026-01-09,KS11,KOSPI,KR_INDEX,FinanceDataReader,4530.03,4590.03,4500.48,4586.32,399219985,
2026-01-09,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,382.2799987792969,390.8800048828125,380.0799865722656,389.2200012207031,6490800,
2026-01-09,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,322.79998779296875,330.6700134277344,321.1099853515625,328.7799987792969,7323100,
2026-01-09,^GSPC,S&P 500,US_INDEX,yfinance,6927.830078125,6978.35986328125,6917.64013671875,6966.27978515625,5163900000,
2026-01-09,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23496.2109375,23721.150390625,23426.48046875,23671.349609375,8124420000,
2026-01-12,000660,SK Hynix,KR_STOCK,FinanceDataReader,755000.0,762000.0,735000.0,749000.0,3329793,
2026-01-12,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,141000.0,142000.0,136900.0,138800.0,26271134,
2026-01-12,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,177200.0,179000.0,164800.0,167600.0,2436807,
2026-01-12,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,948.48,957.37,939.33,949.81,1083537449,
2026-01-12,KRW=X,USD/KRW,FX,yfinance,1455.239990234375,1470.1500244140625,1455.239990234375,1455.239990234375,0,
2026-01-12,KS11,KOSPI,KR_INDEX,FinanceDataReader,4639.89,4652.54,4567.55,4624.79,394752880,
2026-01-12,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,385.6700134277344,391.9800109863281,385.6700134277344,390.6600036621094,5532000,
2026-01-12,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,325.70001220703125,331.3800048828125,325.5299987792969,330.3500061035156,5159600,
2026-01-12,^GSPC,S&P 500,US_INDEX,yfinance,6944.1201171875,6986.330078125,6934.06982421875,6977.27001953125,5019040000,
2026-01-12,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23576.880859375,23804.0390625,23562.970703125,23733.900390625,8707170000,
2026-01-13,000660,SK Hynix,KR_STOCK,FinanceDataReader,753000.0,754000.0,724000.0,738000.0,3771944,
2026-01-13,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,139800.0,140200.0,136900.0,137600.0,22384699,
2026-01-13,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,171600.0,174000.0,168900.0,173200.0,1392596,
2026-01-13,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,954.75,954.75,941.34,948.98,1107522098,
2026-01-13,KRW=X,USD/KRW,FX,yfinance,1465.5,1477.530029296875,1465.5,1464.9300537109375,0,
2026-01-13,KS11,KOSPI,KR_INDEX,FinanceDataReader,4662.44,4693.07,4641.58,4692.64,429151090,
2026-01-13,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,392.2699890136719,396.1000061035156,390.3800048828125,391.5299987792969,5281600,
2026-01-13,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,332.8500061035156,336.4200134277344,331.8900146484375,333.29998779296875,3835900,
2026-01-13,^GSPC,S&P 500,US_INDEX,yfinance,6977.41015625,6985.830078125,6938.77001953125,6963.740234375,5091730000,
2026-01-13,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23735.119140625,23813.30078125,23607.58984375,23709.869140625,9416400000,
2026-01-14,000660,SK Hynix,KR_STOCK,FinanceDataReader,733000.0,750000.0,728000.0,742000.0,4885051,
2026-01-14,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,137000.0,140300.0,136800.0,140300.0,18444394,
2026-01-14,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,177800.0,185900.0,175200.0,177800.0,3285414,
2026-01-14,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,951.03,951.03,937.72,942.18,948432868,
2026-01-14,KRW=X,USD/KRW,FX,yfinance,1476.550048828125,1478.56005859375,1462.5699462890625,1473.010009765625,0,
2026-01-14,KS11,KOSPI,KR_INDEX,FinanceDataReader,4685.11,4723.1,4669.32,4723.1,550416487,
2026-01-14,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,388.9599914550781,389.3399963378906,383.80999755859375,388.3500061035156,6696500,
2026-01-14,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,331.0299987792969,331.989990234375,327.17999267578125,331.8999938964844,5468900,
2026-01-14,^GSPC,S&P 500,US_INDEX,yfinance,6937.41015625,6941.2998046875,6885.740234375,6926.60009765625,5530830000,
2026-01-14,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23563.919921875,23590.19921875,23306.66015625,23471.75,12165220000,
2026-01-15,000660,SK Hynix,KR_STOCK,FinanceDataReader,732000.0,750000.0,727000.0,749000.0,3003414,
2026-01-15,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,139000.0,144000.0,138300.0,143900.0,24701126,
2026-01-15,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,173500.0,180000.0,173000.0,180000.0,1266591,
2026-01-15,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,940.66,951.48,937.74,951.16,951959685,
2026-01-15,KRW=X,USD/KRW,FX,yfinance,1464.3499755859375,1473.22998046875,1463.260009765625,1462.9000244140625,0,
2026-01-15,KS11,KOSPI,KR_INDEX,FinanceDataReader,4710.28,4797.55,4705.44,4797.55,545175207,
2026-01-15,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,401.07000732421875,403.6199951171875,396.1199951171875,396.4100036621094,9948100,
2026-01-15,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,343.1000061035156,344.54998779296875,337.2200012207031,337.2200012207031,6531500,
2026-01-15,^GSPC,S&P 500,US_INDEX,yfinance,6969.4599609375,6979.33984375,6937.93017578125,6944.47021484375,5114050000,
2026-01-15,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23693.970703125,23721.109375,23502.1796875,23530.01953125,9740630000,
2026-01-16,000660,SK Hynix,KR_STOCK,FinanceDataReader,751000.0,763000.0,747000.0,756000.0,3712326,
2026-01-16,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,145300.0,149500.0,144300.0,148900.0,30000219,
2026-01-16,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,185700.0,185700.0,176900.0,178500.0,1282769,
2026-01-16,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,950.83,956.23,943.43,954.59,1222179961,
2026-01-16,KRW=X,USD/KRW,FX,yfinance,1468.3499755859375,1475.699951171875,1467.989990234375,1468.8399658203125,0,
2026-01-16,KS11,KOSPI,KR_INDEX,FinanceDataReader,4820.66,4855.61,4797.75,4840.74,720905827,
2026-01-16,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,402.8500061035156,405.30999755859375,398.4200134277344,400.3900146484375,5485900,
2026-01-16,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,343.510009765625,345.4100036621094,340.2200012207031,342.4700012207031,5127300,
2026-01-16,^GSPC,S&P 500,US_INDEX,yfinance,6960.5400390625,6967.2998046875,6925.08984375,6940.009765625,5356550000,
2026-01-16,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23639.689453125,23664.259765625,23446.810546875,23515.390625,9514500000,
2026-01-19,000660,SK Hynix,KR_STOCK,FinanceDataReader,755000.0,774000.0,750000.0,764000.0,3392008,
2026-01-19,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,147200.0,150600.0,146600.0,149300.0,22762497,
2026-01-19,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,176500.0,180500.0,176000.0,177500.0,968084,
2026-01-19,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,952.93,969.09,950.63,968.36,1281388093,
2026-01-19,KRW=X,USD/KRW,FX,yfinance,1471.5799560546875,1476.52001953125,1469.5,1471.5799560546875,0,
2026-01-19,KS11,KOSPI,KR_INDEX,FinanceDataReader,4829.4,4917.37,4827.95,4904.66,570841030,
2026-01-20,000660,SK Hynix,KR_STOCK,FinanceDataReader,764000.0,764000.0,737000.0,743000.0,2762369,
2026-01-20,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,148500.0,149300.0,143900.0,145200.0,24059218,
2026-01-20,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,176400.0,176400.0,169600.0,172100.0,974249,
2026-01-20,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,973.17,986.23,954.64,976.37,1390665542,
2026-01-20,KRW=X,USD/KRW,FX,yfinance,1473.800048828125,1479.8800048828125,1473.219970703125,1471.52001953125,0,
2026-01-20,KS11,KOSPI,KR_INDEX,FinanceDataReader,4900.28,4935.48,4823.88,4885.75,667709207,
2026-01-20,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,393.1600036621094,397.1600036621094,389.42999267578125,390.3900146484375,7158500,
2026-01-20,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,336.20001220703125,343.19000244140625,335.9599914550781,337.3500061035156,6232600,
2026-01-20,^GSPC,S&P 500,US_INDEX,yfinance,6865.240234375,6871.169921875,6789.0498046875,6796.85986328125,5769500000,
2026-01-20,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23142.689453125,23236.05078125,22916.830078125,22954.3203125,9469480000,
2026-01-21,000660,SK Hynix,KR_STOCK,FinanceDataReader,729000.0,756000.0,728000.0,740000.0,5108442,
2026-01-21,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,141900.0,149800.0,141800.0,149500.0,31703610,
2026-01-21,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,167400.0,173300.0,165500.0,172200.0,1012880,
2026-01-21,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,958.05,962.13,933.31,951.29,1565806774,
2026-01-21,KRW=X,USD/KRW,FX,yfinance,1479.4100341796875,1479.8499755859375,1462.739990234375,1477.780029296875,0,
2026-01-21,KS11,KOSPI,KR_INDEX,FinanceDataReader,4808.94,4910.54,4807.13,4909.93,600101467,
2026-01-21,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,394.75,405.8800048828125,393.3699951171875,401.92999267578125,8754600,
2026-01-21,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,341.8399963378906,351.3299865722656,340.29998779296875,348.1400146484375,7204200,
2026-01-21,^GSPC,S&P 500,US_INDEX,yfinance,6810.7099609375,6910.39013671875,6804.9599609375,6875.6201171875,5835520000,
2026-01-21,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23017.6796875,23383.240234375,22927.880859375,23224.8203125,9162740000,
2026-01-22,000660,SK Hynix,KR_STOCK,FinanceDataReader,766000.0,773000.0,751000.0,755000.0,3545309,
2026-01-22,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,155000.0,157000.0,150800.0,152300.0,32073624,
2026-01-22,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,178700.0,178800.0,169400.0,170400.0,1034728,
2026-01-22,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,963.77,972.38,956.09,970.35,1444825171,
2026-01-22,KRW=X,USD/KRW,FX,yfinance,1465.3299560546875,1470.9300537109375,1463.25,1464.8299560546875,0,
2026-01-22,KS11,KOSPI,KR_INDEX,FinanceDataReader,4987.06,5019.54,4934.17,4952.53,568624077,
2026-01-22,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,408.17999267578125,408.7300109863281,401.57000732421875,402.82000732421875,5462600,
2026-01-22,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,354.3599853515625,354.6000061035156,347.3699951171875,348.6700134277344,4662000,
2026-01-22,^GSPC,S&P 500,US_INDEX,yfinance,6914.43994140625,6934.75,6893.6201171875,6913.35009765625,5307580000,
2026-01-22,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23440.7109375,23503.16015625,23335.150390625,23436.01953125,9034850000,
2026-01-23,000660,SK Hynix,KR_STOCK,FinanceDataReader,754000.0,776000.0,744000.0,767000.0,3508272,
2026-01-23,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,154700.0,156000.0,150100.0,152100.0,25407497,
2026-01-23,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,169800.0,173800.0,168900.0,171100.0,644666,
2026-01-23,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,977.15,998.32,975.25,993.93,1452895451,
2026-01-23,KRW=X,USD/KRW,FX,yfinance,1463.75,1469.6300048828125,1460.5799560546875,1463.260009765625,0,
2026-01-23,KS11,KOSPI,KR_INDEX,FinanceDataReader,4984.08,5021.13,4926.22,4990.07,612601752,
2026-01-23,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,400.5,403.0899963378906,397.5299987792969,400.0899963378906,5869500,
2026-01-23,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,346.3900146484375,348.0299987792969,342.1700134277344,344.7099914550781,4335900,
2026-01-23,^GSPC,S&P 500,US_INDEX,yfinance,6907.85009765625,6932.9599609375,6895.5,6915.60986328125,4871930000,
2026-01-23,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23440.919921875,23610.740234375,23374.259765625,23501.240234375,8228760000,
2026-01-26,000660,SK Hynix,KR_STOCK,FinanceDataReader,753000.0,754000.0,736000.0,736000.0,3133330,
2026-01-26,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,154900.0,156400.0,151500.0,152100.0,20561689,
2026-01-26,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,171200.0,171400.0,168400.0,169500.0,753397,
2026-01-26,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,1003.9,1064.44,1003.85,1064.41,1547814024,
2026-01-26,KRW=X,USD/KRW,FX,yfinance,1447.9000244140625,1448.5,1432.449951171875,1444.81005859375,0,
2026-01-26,KS11,KOSPI,KR_INDEX,FinanceDataReader,4997.54,5023.76,4940.78,4949.59,446903055,
2026-01-26,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,398.3999938964844,400.739990234375,396.2200012207031,398.82000732421875,4326900,
2026-01-26,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,343.2900085449219,345.5,341.1300048828125,343.07000732421875,4458700,
2026-01-26,^GSPC,S&P 500,US_INDEX,yfinance,6923.22998046875,6964.66015625,6921.60009765625,6950.22998046875,4968050000,
2026-01-26,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23529.279296875,23688.939453125,23486.080078125,23601.359375,7505250000,
2026-01-27,000660,SK Hynix,KR_STOCK,FinanceDataReader,738000.0,800000.0,733000.0,800000.0,5660198,
2026-01-27,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,150500.0,159500.0,149200.0,159500.0,29423670,
2026-01-27,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,169800.0,175800.0,164700.0,174800.0,1620819,
2026-01-27,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,1054.19,1082.59,1054.16,1082.59,1322259251,
2026-01-27,KRW=X,USD/KRW,FX,yfinance,1450.0999755859375,1451.050048828125,1435.06005859375,1440.97998046875,0,
2026-01-27,KS11,KOSPI,KR_INDEX,FinanceDataReader,4932.89,5084.85,4890.72,5084.85,476155582,
2026-01-27,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,403.8999938964844,409.3900146484375,402.2099914550781,407.25,6145600,
2026-01-27,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,348.1600036621094,353.20001220703125,346.6499938964844,351.0799865722656,5293600,
2026-01-27,^GSPC,S&P 500,US_INDEX,yfinance,6965.9599609375,6988.81982421875,6958.830078125,6978.60009765625,5331720000,
2026-01-27,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23734.75,23865.259765625,23694.380859375,23817.099609375,8026050000,
2026-01-28,000660,SK Hynix,KR_STOCK,FinanceDataReader,810000.0,854000.0,803000.0,841000.0,6708497,
2026-01-28,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,162600.0,163300.0,160200.0,162400.0,29456431,
2026-01-28,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,182000.0,184900.0,177600.0,182000.0,2220792,
2026-01-28,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,1093.47,1133.52,1092.62,1133.52,1596894428,
2026-01-28,KRW=X,USD/KRW,FX,yfinance,1432.22998046875,1436.8699951171875,1420.1099853515625,1432.510009765625,0,
2026-01-28,KS11,KOSPI,KR_INDEX,FinanceDataReader,5145.39,5183.44,5124.8,5170.81,593108778,
2026-01-28,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,415.3399963378906,418.489990234375,413.1300048828125,416.6300048828125,7641900,
2026-01-28,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,358.5299987792969,362.0400085449219,356.7200012207031,360.4599914550781,5364000,
2026-01-28,^GSPC,S&P 500,US_INDEX,yfinance,7002.0,7002.27978515625,6963.4599609375,6978.02978515625,5507670000,
2026-01-28,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23965.109375,23988.26953125,23775.490234375,23857.44921875,8151580000,
2026-01-29,000660,SK Hynix,KR_STOCK,FinanceDataReader,879000.0,884000.0,819000.0,861000.0,6837983,
2026-01-29,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,166200.0,166600.0,157100.0,160700.0,36087223,
2026-01-29,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,198900.0,210000.0,189000.0,203500.0,7160116,
2026-01-29,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,1153.43,1167.57,1108.43,1164.41,1540155965,
2026-01-29,KRW=X,USD/KRW,FX,yfinance,1427.949951171875,1438.989990234375,1423.3199462890625,1429.27001953125,0,
2026-01-29,KS11,KOSPI,KR_INDEX,FinanceDataReader,5243.42,5252.61,5073.12,5221.25,699659390,
2026-01-29,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,417.44000244140625,420.6000061035156,403.1700134277344,417.5199890136719,9352500,
2026-01-29,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,361.17999267578125,363.79998779296875,347.7200012207031,361.1300048828125,8446200,
2026-01-29,^GSPC,S&P 500,US_INDEX,yfinance,6977.740234375,6992.83984375,6870.7998046875,6969.009765625,6877780000,
2026-01-29,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23830.919921875,23840.55078125,23232.779296875,23685.119140625,8782210000,
2026-01-30,000660,SK Hynix,KR_STOCK,FinanceDataReader,854000.0,931000.0,853000.0,909000.0,7875195,
2026-01-30,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,160100.0,166500.0,160100.0,160500.0,40557267,
2026-01-30,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,199900.0,220000.0,198400.0,211000.0,4364912,
2026-01-30,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,1166.23,1180.87,1146.34,1149.44,1465197613,
2026-01-30,KRW=X,USD/KRW,FX,yfinance,1429.949951171875,1446.719970703125,1429.949951171875,1428.760009765625,0,
2026-01-30,KS11,KOSPI,KR_INDEX,FinanceDataReader,5210.35,5321.68,5199.78,5224.36,862540604,
2026-01-30,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,411.2799987792969,416.6400146484375,400.5799865722656,403.4599914550781,9029000,
2026-01-30,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,356.0,360.19000244140625,343.7099914550781,346.29998779296875,8719100,
2026-01-30,^GSPC,S&P 500,US_INDEX,yfinance,6947.27001953125,6964.08984375,6893.47998046875,6939.02978515625,6697340000,
2026-01-30,^IXIC,NASDAQ Composite,US_INDEX,yfinance,23578.9609375,23662.25,23351.55078125,23461.8203125,9255930000,
2026-02-02,000660,SK Hynix,KR_STOCK,FinanceDataReader,870000.0,888000.0,830000.0,830000.0,7634191,
2026-02-02,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,155700.0,159600.0,150400.0,150400.0,39748369,
2026-02-02,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,205000.0,205000.0,186100.0,187100.0,2807793,
2026-02-02,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,1128.57,1151.17,1089.89,1098.36,1243911015,
2026-02-02,KRW=X,USD/KRW,FX,yfinance,1449.0999755859375,1464.530029296875,1447.6199951171875,1448.800048828125,0,
2026-02-02,KS11,KOSPI,KR_INDEX,FinanceDataReader,5122.62,5196.71,4933.58,4949.67,572544402,
2026-02-02,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,398.8599853515625,412.0400085449219,398.42999267578125,407.9700012207031,5946300,
